ccode,iso3c,countryname,year,month,quarter,source,troops_ad,army_ad,navy_ad,air_force_ad,marine_corps_ad,coast_guard_ad,space_force_ad,army_national_guard,air_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,year_quarter,troops_all,region
713,TWN,Taiwan,2008,June,2,Kane 2006,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2008.2,7,East Asia & Pacific
713,TWN,Taiwan,2008,September,3,September 2008,7,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,4,2008.3,7,East Asia & Pacific
713,TWN,Taiwan,2009,June,2,Kane 2006,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2009.2,6,East Asia & Pacific
713,TWN,Taiwan,2009,September,3,September 2009,6,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,4,2009.3,6,East Asia & Pacific
713,TWN,Taiwan,2010,June,2,Kane 2006,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2010.2,8,East Asia & Pacific
713,TWN,Taiwan,2010,September,3,September 2010,8,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,4,2010.3,8,East Asia & Pacific
713,TWN,Taiwan,2011,June,2,Kane 2006,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2011.2,8,East Asia & Pacific
713,TWN,Taiwan,2011,September,3,September 2011,8,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,3,2011.3,8,East Asia & Pacific
713,TWN,Taiwan,2012,June,2,Kane 2006,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2012.2,10,East Asia & Pacific
713,TWN,Taiwan,2012,September,3,September 2012,10,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,2,2012.3,10,East Asia & Pacific
713,TWN,Taiwan,2013,December,4,December 2013,8,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,4,5,2013.4,8,East Asia & Pacific
713,TWN,Taiwan,2013,June,2,Kane 2006,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013.2,7,East Asia & Pacific
713,TWN,Taiwan,2013,September,3,September 2013,7,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,4,5,2013.3,7,East Asia & Pacific
713,TWN,Taiwan,2014,December,4,December 2014,7,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,3,5,2014.4,7,East Asia & Pacific
713,TWN,Taiwan,2014,June,2,June 2014,17,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,3,4,2014.2,17,East Asia & Pacific
713,TWN,Taiwan,2014,March,1,March 2014,9,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,4,5,2014.1,9,East Asia & Pacific
713,TWN,Taiwan,2014,September,3,September 2014,8,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,3,5,2014.3,8,East Asia & Pacific
713,TWN,Taiwan,2015,December,4,December 2015,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,4,6,2015.4,1,East Asia & Pacific
713,TWN,Taiwan,2015,June,2,June 2015,22,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,4,6,2015.2,22,East Asia & Pacific
713,TWN,Taiwan,2015,March,1,March 2015,7,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,4,6,2015.1,7,East Asia & Pacific
713,TWN,Taiwan,2015,September,3,September 2015,15,9,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,4,6,2015.3,15,East Asia & Pacific
713,TWN,Taiwan,2016,December,4,December 2016,10,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,6,2016.4,10,East Asia & Pacific
713,TWN,Taiwan,2016,June,2,June 2016,16,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,4,6,2016.2,16,East Asia & Pacific
713,TWN,Taiwan,2016,March,1,March 2016,7,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,4,6,2016.1,7,East Asia & Pacific
713,TWN,Taiwan,2016,September,3,September 2016,9,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,4,5,2016.3,9,East Asia & Pacific
713,TWN,Taiwan,2017,December,4,December 2017,10,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,7,2017.4,10,East Asia & Pacific
713,TWN,Taiwan,2017,June,2,June 2017,20,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,5,2017.2,20,East Asia & Pacific
713,TWN,Taiwan,2017,March,1,March 2017,10,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,5,2017.1,10,East Asia & Pacific
713,TWN,Taiwan,2017,September,3,September 2017,10,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,7,2017.3,10,East Asia & Pacific
713,TWN,Taiwan,2018,December,4,December 2018,6,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,12,13,2018.4,6,East Asia & Pacific
713,TWN,Taiwan,2018,June,2,June 2018,17,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,9,10,2018.2,17,East Asia & Pacific
713,TWN,Taiwan,2018,March,1,March 2018,10,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,10,11,2018.1,10,East Asia & Pacific
713,TWN,Taiwan,2018,September,3,September 2018,7,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,11,12,2018.3,7,East Asia & Pacific
713,TWN,Taiwan,2019,December,4,December 2019,18,5,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2019.4,18,East Asia & Pacific
713,TWN,Taiwan,2019,June,2,June 2019,16,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,15,16,2019.2,16,East Asia & Pacific
713,TWN,Taiwan,2019,March,1,March 2019,7,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,14,15,2019.1,7,East Asia & Pacific
713,TWN,Taiwan,2019,September,3,September 2019,8,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,15,16,2019.3,8,East Asia & Pacific
713,TWN,Taiwan,2020,December,4,December 2020,20,1,0,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2020.4,20,East Asia & Pacific
713,TWN,Taiwan,2020,June,2,June 2020,37,5,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2020.2,37,East Asia & Pacific
713,TWN,Taiwan,2020,March,1,March 2020,21,5,0,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2020.1,21,East Asia & Pacific
713,TWN,Taiwan,2020,September,3,September 2020,18,1,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,12,14,2020.3,18,East Asia & Pacific
713,TWN,Taiwan,2021,December,4,December 2021,32,3,0,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,13,16,2021.4,32,East Asia & Pacific
713,TWN,Taiwan,2021,June,2,June 2021,69,0,0,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2021.2,69,East Asia & Pacific
713,TWN,Taiwan,2021,March,1,March 2021,32,1,0,6,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2021.1,32,East Asia & Pacific
713,TWN,Taiwan,2021,September,3,September 2021,39,2,0,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,13,15,2021.3,39,East Asia & Pacific
713,TWN,Taiwan,2022,December,4,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2022.4,NA,East Asia & Pacific
713,TWN,Taiwan,2022,June,2,June 2022,26,2,0,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,13,16,2022.2,26,East Asia & Pacific
713,TWN,Taiwan,2022,March,1,March 2022,30,3,0,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,13,16,2022.1,30,East Asia & Pacific
713,TWN,Taiwan,2022,September,3,September 2022,23,2,0,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,13,16,2022.3,23,East Asia & Pacific
713,TWN,Taiwan,2023,December,4,December 2023,41,6,0,5,27,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,6,7,2023.4,41,East Asia & Pacific
713,TWN,Taiwan,2023,June,2,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.2,NA,East Asia & Pacific
713,TWN,Taiwan,2023,March,1,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.1,NA,East Asia & Pacific
713,TWN,Taiwan,2023,September,3,September 2023,39,6,0,5,26,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,10,12,2023.3,39,East Asia & Pacific
713,TWN,Taiwan,2024,December,4,December 2024,34,16,0,6,9,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2024.4,34,East Asia & Pacific
713,TWN,Taiwan,2024,June,2,June 2024,31,16,0,6,7,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,4,2024.2,31,East Asia & Pacific
713,TWN,Taiwan,2024,March,1,March 2024,47,11,0,6,28,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,4,2024.1,47,East Asia & Pacific
713,TWN,Taiwan,2024,September,3,September 2024,32,15,0,6,8,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2024.3,32,East Asia & Pacific
713,TWN,Taiwan,2025,December,4,December 2025,44,24,0,5,12,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,4,5,2025.4,44,East Asia & Pacific
713,TWN,Taiwan,2025,June,2,June 2025,37,19,0,6,8,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,4,2025.2,37,East Asia & Pacific
713,TWN,Taiwan,2025,March,1,March 2025,36,18,0,6,9,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,3,2025.1,36,East Asia & Pacific
713,TWN,Taiwan,2025,September,3,September 2025,42,21,0,5,12,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,4,5,2025.3,42,East Asia & Pacific
731,PRK,North Korea,1950,June,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1950.2,0,East Asia & Pacific
731,PRK,North Korea,1951,June,2,Stepwise Imputation,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1951.2,0,East Asia & Pacific
731,PRK,North Korea,1952,June,2,Stepwise Imputation,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1952.2,0,East Asia & Pacific
731,PRK,North Korea,1953,June,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1953.2,0,East Asia & Pacific
731,PRK,North Korea,1954,June,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1954.2,0,East Asia & Pacific
731,PRK,North Korea,1955,June,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1955.2,0,East Asia & Pacific
731,PRK,North Korea,1956,June,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1956.2,0,East Asia & Pacific
731,PRK,North Korea,1957,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.2,0,East Asia & Pacific
731,PRK,North Korea,1957,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.3,0,East Asia & Pacific
731,PRK,North Korea,1958,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.2,0,East Asia & Pacific
731,PRK,North Korea,1958,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.3,0,East Asia & Pacific
731,PRK,North Korea,1959,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.2,0,East Asia & Pacific
731,PRK,North Korea,1959,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.3,0,East Asia & Pacific
731,PRK,North Korea,1960,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.2,0,East Asia & Pacific
731,PRK,North Korea,1960,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.3,0,East Asia & Pacific
731,PRK,North Korea,1961,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.2,0,East Asia & Pacific
731,PRK,North Korea,1961,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.3,0,East Asia & Pacific
731,PRK,North Korea,1962,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.2,0,East Asia & Pacific
731,PRK,North Korea,1962,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.3,0,East Asia & Pacific
731,PRK,North Korea,1963,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.2,0,East Asia & Pacific
731,PRK,North Korea,1963,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.3,0,East Asia & Pacific
731,PRK,North Korea,1964,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.2,0,East Asia & Pacific
731,PRK,North Korea,1964,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.3,0,East Asia & Pacific
731,PRK,North Korea,1965,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.2,0,East Asia & Pacific
731,PRK,North Korea,1965,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.3,0,East Asia & Pacific
731,PRK,North Korea,1966,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.2,0,East Asia & Pacific
731,PRK,North Korea,1966,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.3,0,East Asia & Pacific
731,PRK,North Korea,1967,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1967.2,0,East Asia & Pacific
731,PRK,North Korea,1967,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1967.3,0,East Asia & Pacific
731,PRK,North Korea,1968,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1968.2,0,East Asia & Pacific
731,PRK,North Korea,1968,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1968.3,0,East Asia & Pacific
731,PRK,North Korea,1969,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1969.2,0,East Asia & Pacific
731,PRK,North Korea,1969,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1969.3,0,East Asia & Pacific
731,PRK,North Korea,1970,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1970.2,0,East Asia & Pacific
731,PRK,North Korea,1970,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1970.3,0,East Asia & Pacific
731,PRK,North Korea,1971,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.2,0,East Asia & Pacific
731,PRK,North Korea,1971,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.3,0,East Asia & Pacific
731,PRK,North Korea,1972,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.2,0,East Asia & Pacific
731,PRK,North Korea,1972,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.3,0,East Asia & Pacific
731,PRK,North Korea,1973,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.2,0,East Asia & Pacific
731,PRK,North Korea,1973,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.3,0,East Asia & Pacific
731,PRK,North Korea,1974,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.2,0,East Asia & Pacific
731,PRK,North Korea,1974,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.3,0,East Asia & Pacific
731,PRK,North Korea,1975,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.2,0,East Asia & Pacific
731,PRK,North Korea,1975,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.3,0,East Asia & Pacific
731,PRK,North Korea,1976,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.2,0,East Asia & Pacific
731,PRK,North Korea,1976,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.3,0,East Asia & Pacific
731,PRK,North Korea,1977,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.2,0,East Asia & Pacific
731,PRK,North Korea,1977,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.3,0,East Asia & Pacific
731,PRK,North Korea,1978,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.2,0,East Asia & Pacific
731,PRK,North Korea,1978,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.3,0,East Asia & Pacific
731,PRK,North Korea,1979,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.2,0,East Asia & Pacific
731,PRK,North Korea,1979,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.3,0,East Asia & Pacific
731,PRK,North Korea,1980,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.2,0,East Asia & Pacific
731,PRK,North Korea,1980,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.3,0,East Asia & Pacific
731,PRK,North Korea,1981,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.2,0,East Asia & Pacific
731,PRK,North Korea,1981,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.3,0,East Asia & Pacific
731,PRK,North Korea,1982,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.2,0,East Asia & Pacific
731,PRK,North Korea,1982,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.3,0,East Asia & Pacific
731,PRK,North Korea,1983,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.2,0,East Asia & Pacific
731,PRK,North Korea,1983,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.3,0,East Asia & Pacific
731,PRK,North Korea,1984,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.2,0,East Asia & Pacific
731,PRK,North Korea,1984,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.3,0,East Asia & Pacific
731,PRK,North Korea,1985,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.2,0,East Asia & Pacific
731,PRK,North Korea,1985,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.3,0,East Asia & Pacific
731,PRK,North Korea,1986,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.2,0,East Asia & Pacific
731,PRK,North Korea,1986,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.3,0,East Asia & Pacific
731,PRK,North Korea,1987,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.2,0,East Asia & Pacific
731,PRK,North Korea,1987,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.3,0,East Asia & Pacific
731,PRK,North Korea,1988,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.2,0,East Asia & Pacific
731,PRK,North Korea,1988,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.3,0,East Asia & Pacific
731,PRK,North Korea,1989,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.2,0,East Asia & Pacific
731,PRK,North Korea,1989,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.3,0,East Asia & Pacific
731,PRK,North Korea,1990,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.2,0,East Asia & Pacific
731,PRK,North Korea,1990,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.3,0,East Asia & Pacific
731,PRK,North Korea,1991,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.2,0,East Asia & Pacific
731,PRK,North Korea,1991,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.3,0,East Asia & Pacific
731,PRK,North Korea,1992,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.2,0,East Asia & Pacific
731,PRK,North Korea,1992,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.3,0,East Asia & Pacific
731,PRK,North Korea,1993,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.2,0,East Asia & Pacific
731,PRK,North Korea,1993,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.3,0,East Asia & Pacific
731,PRK,North Korea,1994,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.2,0,East Asia & Pacific
731,PRK,North Korea,1994,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.3,0,East Asia & Pacific
731,PRK,North Korea,1995,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.2,0,East Asia & Pacific
731,PRK,North Korea,1995,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.3,0,East Asia & Pacific
731,PRK,North Korea,1996,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.2,0,East Asia & Pacific
731,PRK,North Korea,1996,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.3,0,East Asia & Pacific
731,PRK,North Korea,1997,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.2,0,East Asia & Pacific
731,PRK,North Korea,1997,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.3,0,East Asia & Pacific
